ExperimentId,Approach,TaskFinishTime,SkillName,SkillChanceToFail,SkillBatteryConsume, Location,SuccessResult,FailureReasonEnum,RobotName,BatteryCharge,BatteryDischargeRate,Skills,Color,Speed,EndBatteryCharge
34,Baseline,40.00,move-furniture,0.10,0.01,RoomA,true,None,Robot,0.90,0.01, move-furniture*,,80.00,0.62
34,Baseline,40.00,clean-room,0.01,0.01,RoomB,false,Low Battery,Cleaner,-0.05,0.03, clean-room*sanitize-robot*open-door*,,100.00,-0.05
34,Baseline,40.00,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.86
34,Baseline,40.00,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.86,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.45
34,Baseline,40.00,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.45,0.02, clean-room*sanitize-robot*open-door*,,100.00,-0.10
34,Baseline,40.00,move-furniture,0.01,0.03,RoomA,true,None,Robot,0.80,0.01, move-furniture*,,150.00,0.64
34,Baseline,40.00,move-furniture,0.01,0.12,RoomA,true,None,Robot,0.80,0.01, move-furniture*,,100.00,0.48
34,Baseline,40.00,clean-room,0.01,0.01,RoomB,false,Low Battery,Cleaner,-0.10,0.02, clean-room*sanitize-robot*open-door*,,100.00,-0.10
34,Baseline,40.00,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,100.00,0.59
34,Baseline,40.00,clean-room,0.02,0.01,RoomA,false,Low Battery,Cleaner,0.59,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.22
34,Baseline,40.00,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.05, clean-room*sanitize-robot*open-door*,,120.00,0.99
34,Baseline,40.00,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.99,0.05, clean-room*sanitize-robot*open-door*,,120.00,0.65
34,Baseline,40.00,sanitize-robot,0.01,0.03,SanitizationRoom,false,Low Battery,Cleaner,0.65,0.05, clean-room*sanitize-robot*open-door*,,120.00,-0.05
34,Baseline,40.00,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.90,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.89
34,Baseline,40.00,clean-room,0.02,0.01,RoomA,true,None,Cleaner,0.89,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.81
34,Baseline,40.00,sanitize-robot,0.01,0.03,SanitizationRoom,true,None,Cleaner,0.81,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.52
34,Baseline,40.00,move-furniture,0.15,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,150.00,0.86
34,Baseline,40.00,move-furniture,0.20,0.01,RoomA,true,None,Robot,1.00,0.03, move-furniture*,,110.00,0.39
34,Baseline,40.00,clean-room,0.02,0.01,RoomB,true,None,Cleaner,0.52,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.31
34,Baseline,40.00,sanitize-robot,0.01,0.03,SanitizationRoom,true,None,Cleaner,0.31,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.01
34,Baseline,40.00,move-furniture,0.15,0.01,RoomB,true,None,Robot,0.86,0.01, move-furniture*,,150.00,0.71
34,Baseline,40.00,move-furniture,0.20,0.01,RoomB,false,Low Battery,Robot,0.39,0.03, move-furniture*,,110.00,-0.02
34,Baseline,40.00,open-door,0.01,0.03,RoomA,true,None,Cleaner,0.80,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.77
34,Baseline,40.00,clean-room,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.77,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.77
34,Baseline,40.00,open-door,0.10,0.01,RoomA,true,None,Cleaner,0.60,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.58
34,Baseline,40.00,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.58,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.31
34,Baseline,40.00,sanitize-robot,0.06,0.01,SanitizationRoom,true,None,Cleaner,0.31,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.03
34,Baseline,40.00,move-furniture,-0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.02, none*,,120.00,1.00
34,Baseline,40.00,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.05, clean-room*sanitize-robot*open-door*,,100.00,0.99
34,Baseline,40.00,move-furniture,-0.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.02, none*,,120.00,0.53
34,Baseline,40.00,sanitize-robot,0.01,0.12,SanitizationRoom,true,None,Cleaner,0.63,0.05, clean-room*sanitize-robot*open-door*,,100.00,-0.16
34,Baseline,40.00,move-furniture,0.01,0.09,RoomA,true,None,Robot,0.53,0.01, move-furniture*,,80.00,0.24
34,Baseline,40.00,move-furniture,0.01,0.07,RoomA,true,None,Robot,1.00,0.04, move-furniture*,,80.00,-0.14
34,Baseline,40.00,clean-room,0.01,0.03,RoomB,false,Low Battery,Cleaner,-0.16,0.05, clean-room*sanitize-robot*open-door*,,100.00,-0.16
34,Baseline,40.00,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.86
34,Baseline,40.00,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.86,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.45
34,Baseline,40.00,sanitize-robot,0.10,0.01,SanitizationRoom,true,None,Cleaner,0.45,0.02, clean-room*sanitize-robot*open-door*,,100.00,-0.10
34,Baseline,40.00,move-furniture,0.10,0.01,RoomA,false,Skill Failure,Robot,1.00,0.01, move-furniture*,,100.00,1.00
34,Baseline,40.00,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.05, clean-room*sanitize-robot*open-door*,,110.00,0.99
34,Baseline,40.00,move-furniture,0.10,0.01,RoomA,true,Skill Failure,Robot,1.00,0.01, move-furniture*,,100.00,0.59
34,Baseline,40.00,sanitize-robot,0.10,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.31,0.05, clean-room*sanitize-robot*open-door*,,110.00,-0.03
35,Baseline,186.67,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*none*none*,,110.00,0.70
35,Baseline,186.67,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*sanitize-robot*none*,,80.00,0.70
35,Baseline,186.67,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.92
35,Baseline,186.67,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.92,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.58
35,Baseline,186.67,sanitize-robot,0.01,0.09,SanitizationRoom,true,None,Cleaner,0.58,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.08
35,Baseline,186.67,move-furniture,-0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.05, none*,,100.00,1.00
35,Baseline,186.67,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.05, clean-room*sanitize-robot*none*,,150.00,1.00
35,Baseline,186.67,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.65
35,Baseline,186.67,move-furniture,-0.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.05, none*,,100.00,0.38
35,Baseline,186.67,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.39,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.38
35,Baseline,186.67,move-furniture,0.15,0.01,RoomA,true,None,Robot,1.00,0.05, move-furniture*,,150.00,0.32
35,Baseline,186.67,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.38,0.01, move-furniture*,,150.00,0.23
35,Baseline,186.67,clean-room,0.02,0.01,RoomB,true,None,Cleaner,0.38,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.17
35,Baseline,186.67,sanitize-robot,0.01,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.17,0.01, clean-room*sanitize-robot*open-door*,,120.00,-0.04
35,Baseline,186.67,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.99
35,Baseline,186.67,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.71
35,Baseline,186.67,sanitize-robot,0.01,0.12,SanitizationRoom,false,Low Battery,Cleaner,0.71,0.04, clean-room*sanitize-robot*open-door*,,100.00,-0.21
35,Baseline,186.67,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,80.00,0.99
35,Baseline,186.67,clean-room,0.01,0.12,RoomA,true,None,Cleaner,0.99,0.06, clean-room*sanitize-robot*open-door*,,80.00,0.47
35,Baseline,186.67,sanitize-robot,0.06,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.47,0.06, clean-room*sanitize-robot*open-door*,,80.00,-0.34
35,Baseline,186.67,open-door,0.75,0.01,RoomA,false,Skill Failure,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,1.00
35,Baseline,186.67,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.98
35,Baseline,186.67,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.98,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.84
35,Baseline,186.67,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.84,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.57
35,Baseline,186.67,move-furniture,0.05,0.01,RoomA,true,None,Robot,1.00,0.02, move-furniture*,,120.00,0.59
35,Baseline,186.67,move-furniture,0.01,0.01,RoomA,true,None,Robot,1.00,0.04, move-furniture*,,80.00,0.19
35,Baseline,186.67,clean-room,0.01,0.07,RoomB,true,None,Cleaner,0.57,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.30
35,Baseline,186.67,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.30,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.08
35,Baseline,186.67,move-furniture,0.01,0.01,RoomB,false,Low Battery,Robot,0.19,0.04, move-furniture*,,80.00,-0.02
35,Baseline,186.67,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*none*open-door*,,100.00,0.84
35,Baseline,186.67,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.84,0.04, clean-room*none*open-door*,,100.00,0.04
35,Baseline,186.67,sanitize-robot,-0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.04,0.04, clean-room*none*open-door*,,100.00,0.04
35,Baseline,186.67,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.02, clean-room*sanitize-robot*none*,,100.00,1.00
35,Baseline,186.67,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.97
35,Baseline,186.67,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.97,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.68
35,Baseline,186.67,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.68,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.34
35,Baseline,186.67,move-furniture,0.20,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,110.00,0.82
35,Baseline,186.67,move-furniture,0.01,0.09,RoomA,true,None,Robot,0.60,0.01, move-furniture*,,80.00,0.26
35,Baseline,186.67,clean-room,0.06,0.01,RoomB,false,Low Battery,Cleaner,0.34,0.02, clean-room*sanitize-robot*open-door*,,150.00,-0.03
35,Baseline,186.67,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,110.00,0.99
35,Baseline,186.67,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.03, clean-room*sanitize-robot*open-door*,,110.00,0.78
35,Baseline,186.67,sanitize-robot,0.01,0.12,SanitizationRoom,true,None,Cleaner,0.78,0.03, clean-room*sanitize-robot*open-door*,,110.00,-0.14
35,Baseline,186.67,move-furniture,0.00,0.00,RoomA,false,Skill Not Found,Robot,0.60,0.01, none*,,80.00,0.60
35,Baseline,186.67,move-furniture,0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.01, none*,,80.00,1.00
35,Baseline,186.67,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.99
35,Baseline,186.67,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.71
35,Baseline,186.67,move-furniture,0.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.01, none*,,80.00,0.60
35,Baseline,186.67,sanitize-robot,0.10,0.01,SanitizationRoom,true,None,Cleaner,0.71,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.30
35,Baseline,186.67,move-furniture,0.10,0.01,RoomA,true,None,Robot,1.00,0.06, move-furniture*,,120.00,-0.21
35,Baseline,186.67,move-furniture,0.01,0.12,RoomA,true,None,Robot,0.60,0.02, move-furniture*,,100.00,0.08
35,Baseline,186.67,sanitize-robot,0.10,0.01,SanitizationRoom,true,None,Cleaner,0.29,0.02, clean-room*sanitize-robot*open-door*,,150.00,0.02
35,Baseline,186.67,move-furniture,0.10,0.01,RoomB,false,Low Battery,Robot,-0.21,0.06, move-furniture*,,120.00,-0.21
35,Baseline,186.67,open-door,0.01,0.12,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.88
35,Baseline,186.67,clean-room,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.88,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.88
35,Baseline,186.67,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,100.00,0.98
35,Baseline,186.67,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.98,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.23
35,Baseline,186.67,sanitize-robot,0.01,0.09,SanitizationRoom,false,Low Battery,Cleaner,-0.23,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.23
35,Baseline,186.67,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*none*open-door*,,100.00,0.99
35,Baseline,186.67,clean-room,0.01,0.09,RoomA,true,None,Cleaner,0.99,0.02, clean-room*none*open-door*,,100.00,0.50
35,Baseline,186.67,sanitize-robot,-0.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.50,0.02, clean-room*none*open-door*,,100.00,0.50
35,Baseline,186.67,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.99
35,Baseline,186.67,clean-room,0.01,0.03,RoomA,true,None,Cleaner,0.99,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.56
35,Baseline,186.67,sanitize-robot,0.01,0.07,SanitizationRoom,true,None,Cleaner,0.56,0.02, clean-room*sanitize-robot*open-door*,,110.00,-0.04
35,Baseline,186.67,move-furniture,-0.00,0.00,RoomA,false,Skill Not Found,Robot,0.80,0.01, none*,,150.00,0.80
35,Baseline,186.67,open-door,0.01,0.03,RoomA,true,None,Cleaner,1.00,0.02, none*sanitize-robot*open-door*,,150.00,0.97
35,Baseline,186.67,clean-room,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.97,0.02, none*sanitize-robot*open-door*,,150.00,0.97
35,Baseline,186.67,open-door,0.01,0.09,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,100.00,0.91
35,Baseline,186.67,clean-room,0.75,0.01,RoomA,true,None,Cleaner,0.91,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.30
35,Baseline,186.67,sanitize-robot,0.01,0.05,SanitizationRoom,false,Low Battery,Cleaner,-0.30,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.30
35,Baseline,186.67,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.99
35,Baseline,186.67,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.99,0.02, clean-room*sanitize-robot*open-door*,,110.00,0.58
35,Baseline,186.67,sanitize-robot,0.01,0.12,SanitizationRoom,true,None,Cleaner,0.58,0.02, clean-room*sanitize-robot*open-door*,,110.00,-0.07
35,Baseline,186.67,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.80,0.01, move-furniture*,,100.00,0.72
35,Baseline,186.67,move-furniture,0.30,0.01,RoomA,true,None,Robot,1.00,0.03, move-furniture*,,150.00,0.79
35,Baseline,186.67,clean-room,0.06,0.01,RoomB,false,Low Battery,Cleaner,-0.07,0.02, clean-room*sanitize-robot*open-door*,,110.00,-0.07
35,Baseline,186.67,open-door,0.02,0.01,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.62
35,Baseline,186.67,clean-room,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.62,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.62
35,Baseline,186.67,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,100.00,0.98
35,Baseline,186.67,clean-room,0.01,0.12,RoomA,true,None,Cleaner,0.98,0.03, clean-room*sanitize-robot*open-door*,,100.00,0.46
35,Baseline,186.67,sanitize-robot,0.06,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.46,0.03, clean-room*sanitize-robot*open-door*,,100.00,-0.15
35,Baseline,186.67,open-door,0.01,0.03,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,110.00,0.97
35,Baseline,186.67,clean-room,0.01,0.05,RoomA,true,None,Cleaner,0.97,0.06, clean-room*sanitize-robot*open-door*,,110.00,0.52
35,Baseline,186.67,sanitize-robot,0.01,0.05,SanitizationRoom,false,Low Battery,Cleaner,0.52,0.06, clean-room*sanitize-robot*open-door*,,110.00,-0.33
35,Baseline,186.67,open-door,0.01,0.03,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,100.00,0.97
35,Baseline,186.67,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.97,0.03, clean-room*sanitize-robot*open-door*,,100.00,0.76
35,Baseline,186.67,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.76,0.03, clean-room*sanitize-robot*open-door*,,100.00,-0.05
35,Baseline,186.67,move-furniture,0.01,0.12,RoomA,true,None,Robot,1.00,0.05, move-furniture*,,150.00,0.21
35,Baseline,186.67,move-furniture,0.10,0.01,RoomA,true,None,Robot,0.90,0.01, move-furniture*,,80.00,0.62
35,Baseline,186.67,clean-room,0.01,0.01,RoomB,false,Low Battery,Cleaner,-0.05,0.03, clean-room*sanitize-robot*open-door*,,100.00,-0.05
35,Baseline,186.67,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.86
35,Baseline,186.67,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.86,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.45
35,Baseline,186.67,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.45,0.02, clean-room*sanitize-robot*open-door*,,100.00,-0.10
35,Baseline,186.67,move-furniture,0.01,0.03,RoomA,true,None,Robot,0.80,0.01, move-furniture*,,150.00,0.64
35,Baseline,186.67,move-furniture,0.01,0.12,RoomA,true,None,Robot,0.80,0.01, move-furniture*,,100.00,0.48
35,Baseline,186.67,clean-room,0.01,0.01,RoomB,false,Low Battery,Cleaner,-0.10,0.02, clean-room*sanitize-robot*open-door*,,100.00,-0.10
35,Baseline,186.67,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.06, clean-room*sanitize-robot*open-door*,,100.00,0.59
35,Baseline,186.67,clean-room,0.02,0.01,RoomA,false,Low Battery,Cleaner,0.59,0.06, clean-room*sanitize-robot*open-door*,,100.00,-0.22
35,Baseline,186.67,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.05, clean-room*sanitize-robot*open-door*,,120.00,0.99
35,Baseline,186.67,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.99,0.05, clean-room*sanitize-robot*open-door*,,120.00,0.65
35,Baseline,186.67,sanitize-robot,0.01,0.03,SanitizationRoom,false,Low Battery,Cleaner,0.65,0.05, clean-room*sanitize-robot*open-door*,,120.00,-0.05
35,Baseline,186.67,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.90,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.89
35,Baseline,186.67,clean-room,0.02,0.01,RoomA,true,None,Cleaner,0.89,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.81
35,Baseline,186.67,sanitize-robot,0.01,0.03,SanitizationRoom,true,None,Cleaner,0.81,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.52
35,Baseline,186.67,move-furniture,0.15,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,150.00,0.86
35,Baseline,186.67,move-furniture,0.20,0.01,RoomA,true,None,Robot,1.00,0.03, move-furniture*,,110.00,0.39
35,Baseline,186.67,clean-room,0.02,0.01,RoomB,true,None,Cleaner,0.52,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.31
35,Baseline,186.67,sanitize-robot,0.01,0.03,SanitizationRoom,true,None,Cleaner,0.31,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.01
35,Baseline,186.67,move-furniture,0.15,0.01,RoomB,true,None,Robot,0.86,0.01, move-furniture*,,150.00,0.71
35,Baseline,186.67,move-furniture,0.20,0.01,RoomB,false,Low Battery,Robot,0.39,0.03, move-furniture*,,110.00,-0.02
35,Baseline,186.67,open-door,0.01,0.03,RoomA,true,None,Cleaner,0.80,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.77
35,Baseline,186.67,clean-room,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.77,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.77
35,Baseline,186.67,open-door,0.10,0.01,RoomA,true,None,Cleaner,0.60,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.58
35,Baseline,186.67,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.58,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.31
35,Baseline,186.67,sanitize-robot,0.06,0.01,SanitizationRoom,true,None,Cleaner,0.31,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.03
35,Baseline,186.67,move-furniture,-0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.02, none*,,120.00,1.00
35,Baseline,186.67,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.05, clean-room*sanitize-robot*open-door*,,100.00,0.99
35,Baseline,186.67,move-furniture,-0.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.02, none*,,120.00,0.53
35,Baseline,186.67,sanitize-robot,0.01,0.12,SanitizationRoom,true,None,Cleaner,0.63,0.05, clean-room*sanitize-robot*open-door*,,100.00,-0.16
35,Baseline,186.67,move-furniture,0.01,0.09,RoomA,true,None,Robot,0.53,0.01, move-furniture*,,80.00,0.24
35,Baseline,186.67,move-furniture,0.01,0.07,RoomA,true,None,Robot,1.00,0.04, move-furniture*,,80.00,-0.14
35,Baseline,186.67,clean-room,0.01,0.03,RoomB,false,Low Battery,Cleaner,-0.16,0.05, clean-room*sanitize-robot*open-door*,,100.00,-0.16
35,Baseline,186.67,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.86
35,Baseline,186.67,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.86,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.45
35,Baseline,186.67,sanitize-robot,0.10,0.01,SanitizationRoom,true,None,Cleaner,0.45,0.02, clean-room*sanitize-robot*open-door*,,100.00,-0.10
35,Baseline,186.67,move-furniture,0.10,0.01,RoomA,false,Skill Failure,Robot,1.00,0.01, move-furniture*,,100.00,1.00
35,Baseline,186.67,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.05, clean-room*sanitize-robot*open-door*,,110.00,0.99
35,Baseline,186.67,move-furniture,0.10,0.01,RoomA,true,Skill Failure,Robot,1.00,0.01, move-furniture*,,100.00,0.59
35,Baseline,186.67,sanitize-robot,0.10,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.31,0.05, clean-room*sanitize-robot*open-door*,,110.00,-0.03
35,Baseline,186.67,open-door,0.10,0.01,RoomA,true,None,Cleaner,0.80,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.79
35,Baseline,186.67,clean-room,0.02,0.01,RoomA,true,None,Cleaner,0.79,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.71
35,Baseline,186.67,sanitize-robot,0.01,0.07,SanitizationRoom,true,None,Cleaner,0.71,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.38
35,Baseline,186.67,move-furniture,0.05,0.01,RoomA,true,None,Robot,1.00,0.05, move-furniture*,,110.00,-0.01
35,Baseline,186.67,move-furniture,0.10,0.01,RoomA,true,None,Robot,0.80,0.01, move-furniture*,,80.00,0.52
35,Baseline,186.67,clean-room,0.02,0.01,RoomB,true,None,Cleaner,0.38,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.10
35,Baseline,186.67,sanitize-robot,0.01,0.07,SanitizationRoom,false,Low Battery,Cleaner,0.10,0.01, clean-room*sanitize-robot*open-door*,,100.00,-0.04
36,Baseline,60.01,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*none*none*,,110.00,0.70
36,Baseline,60.01,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.70,0.01, clean-room*sanitize-robot*none*,,80.00,0.70
36,Baseline,60.01,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.92
36,Baseline,60.01,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.92,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.58
36,Baseline,60.01,sanitize-robot,0.01,0.09,SanitizationRoom,true,None,Cleaner,0.58,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.08
36,Baseline,60.01,move-furniture,-0.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.05, none*,,100.00,1.00
36,Baseline,60.01,open-door,-0.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.05, clean-room*sanitize-robot*none*,,150.00,1.00
36,Baseline,60.01,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.65
36,Baseline,60.01,move-furniture,-0.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.05, none*,,100.00,0.38
36,Baseline,60.01,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.39,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.38
36,Baseline,60.01,move-furniture,0.15,0.01,RoomA,true,None,Robot,1.00,0.05, move-furniture*,,150.00,0.32
36,Baseline,60.01,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.38,0.01, move-furniture*,,150.00,0.23
36,Baseline,60.01,clean-room,0.02,0.01,RoomB,true,None,Cleaner,0.38,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.17
