ExperimentId,Approach,TaskFinishTime,SkillName,SkillChanceToFail,SkillBatteryConsume, Location,SuccessResult,FailureReasonEnum,RobotName,BatteryCharge,BatteryDischargeRate,Skills,Color,Speed,EndBatteryCharge
33,Baseline,12.01,clean-room,0.01,0.07,RoomA,false,Low Battery,Cleaner,0.82,0.05, clean-room*none*open-door*,,120.00,-0.01
33,Baseline,12.01,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.60,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.56
33,Baseline,12.01,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.56,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.54
33,Baseline,12.01,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.54,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.37
33,Baseline,12.01,move-furniture,0.01,0.12,RoomA,false,Low Battery,Robot,1.00,0.05, move-furniture*,,100.00,-0.01
33,Baseline,12.01,open-door,0.01,0.09,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.58
33,Baseline,12.01,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.58,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.40
33,Baseline,12.01,sanitize-robot,0.01,0.07,SanitizationRoom,true,None,Cleaner,0.40,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.13
33,Baseline,12.01,move-furniture,0.05,0.01,RoomA,true,None,Robot,0.90,0.01, move-furniture*,,150.00,0.86
33,Baseline,12.01,move-furniture,0.10,0.01,RoomA,true,None,Robot,1.00,0.03, move-furniture*,,150.00,0.88
33,Baseline,12.01,clean-room,0.01,0.01,RoomB,false,Low Battery,Cleaner,0.13,0.01, clean-room*sanitize-robot*open-door*,,120.00,-0.00
33,Baseline,12.01,open-door,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.60,0.01, clean-room*sanitize-robot*none*,,120.00,0.60
33,Baseline,12.01,open-door,0.75,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.91
33,Baseline,12.01,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.91,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.59
33,Baseline,12.01,sanitize-robot,0.01,0.03,SanitizationRoom,true,None,Cleaner,0.59,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.06
33,Baseline,12.01,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.70,0.01, move-furniture*,,120.00,0.53
33,Baseline,12.01,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.60,0.01, move-furniture*,,80.00,0.34
33,Baseline,12.01,clean-room,0.01,0.07,RoomB,false,Low Battery,Cleaner,0.06,0.02, clean-room*sanitize-robot*open-door*,,100.00,-0.01
33,Baseline,12.01,open-door,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.60,0.01, clean-room*sanitize-robot*open-door*,,80.00,0.60
33,Baseline,12.01,open-door,0.03,0.01,RoomA,true,None,Cleaner,0.70,0.01, none*sanitize-robot*open-door*,,80.00,0.63
33,Baseline,12.01,clean-room,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.63,0.01, none*sanitize-robot*open-door*,,80.00,0.63
33,Baseline,12.01,open-door,0.06,0.01,RoomA,true,None,Cleaner,0.80,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.78
33,Baseline,12.01,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.78,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.57
33,Baseline,12.01,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.57,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.40
33,Baseline,12.01,move-furniture,0.20,0.01,RoomA,false,Skill Failure,Robot,0.80,0.01, move-furniture*,,100.00,0.80
33,Baseline,12.01,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.03, none*sanitize-robot*open-door*,,110.00,0.88
33,Baseline,12.01,clean-room,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.88,0.03, none*sanitize-robot*open-door*,,110.00,0.88
33,Baseline,12.01,open-door,0.01,0.05,RoomA,true,None,Cleaner,1.00,0.01, none*sanitize-robot*open-door*,,150.00,0.94
33,Baseline,12.01,clean-room,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.94,0.01, none*sanitize-robot*open-door*,,150.00,0.94
33,Baseline,12.01,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,150.00,0.95
33,Baseline,12.01,clean-room,0.01,0.05,RoomA,true,None,Cleaner,0.95,0.03, clean-room*sanitize-robot*open-door*,,150.00,0.50
33,Baseline,12.01,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.50,0.03, clean-room*sanitize-robot*open-door*,,150.00,-0.00
33,Baseline,12.01,move-furniture,0.01,0.09,RoomA,true,None,Robot,1.00,0.03, move-furniture*,,110.00,0.41
33,Baseline,12.01,move-furniture,0.15,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,80.00,0.74
33,Baseline,12.01,clean-room,0.01,0.05,RoomB,false,Low Battery,Cleaner,-0.00,0.03, clean-room*sanitize-robot*open-door*,,150.00,-0.00
33,Baseline,12.01,open-door,0.03,0.01,RoomA,true,None,Cleaner,0.80,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.77
33,Baseline,12.01,clean-room,0.01,0.05,RoomA,true,None,Cleaner,0.77,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.48
33,Baseline,12.01,sanitize-robot,0.02,0.01,SanitizationRoom,true,None,Cleaner,0.48,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.25
33,Baseline,12.01,move-furniture,0.10,0.01,RoomA,true,None,Robot,0.70,0.01, move-furniture*,,110.00,0.51
33,Baseline,12.01,move-furniture,0.20,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,100.00,0.80
33,Baseline,12.01,clean-room,0.01,0.05,RoomB,false,Low Battery,Cleaner,0.25,0.01, clean-room*sanitize-robot*open-door*,,110.00,-0.00
33,Baseline,12.01,open-door,0.01,0.12,RoomA,true,None,Cleaner,1.00,0.05, clean-room*sanitize-robot*open-door*,,80.00,0.62
33,Baseline,12.01,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.62,0.05, clean-room*sanitize-robot*open-door*,,80.00,0.23
33,Baseline,12.01,sanitize-robot,0.03,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.23,0.05, clean-room*sanitize-robot*open-door*,,80.00,-0.00
33,Baseline,12.01,open-door,0.01,0.12,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,120.00,0.74
33,Baseline,12.01,clean-room,0.10,0.01,RoomA,false,Skill Failure,Cleaner,0.74,0.04, clean-room*sanitize-robot*open-door*,,120.00,0.74
33,Baseline,12.01,open-door,0.01,0.03,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.90
33,Baseline,12.01,clean-room,0.03,0.01,RoomA,true,None,Cleaner,0.90,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.46
33,Baseline,12.01,sanitize-robot,0.01,0.05,SanitizationRoom,false,Low Battery,Cleaner,0.46,0.04, clean-room*sanitize-robot*open-door*,,150.00,-0.00
33,Baseline,12.01,open-door,0.01,0.07,RoomA,false,Skill Failure,Cleaner,1.00,0.05, clean-room*sanitize-robot*open-door*,,100.00,1.00
33,Baseline,12.01,open-door,0.06,0.01,RoomA,true,None,Cleaner,0.90,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.79
33,Baseline,12.01,clean-room,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.79,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.79
33,Baseline,12.01,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*none*open-door*,,100.00,0.91
33,Baseline,12.01,clean-room,0.03,0.01,RoomA,true,None,Cleaner,0.91,0.03, clean-room*none*open-door*,,100.00,0.72
33,Baseline,12.01,sanitize-robot,1195203331650403189695186389172224.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.72,0.03, clean-room*none*open-door*,,100.00,0.72
33,Baseline,12.01,open-door,0.03,0.01,RoomA,true,None,Cleaner,0.90,0.01, clean-room*sanitize-robot*open-door*,,80.00,0.87
33,Baseline,12.01,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.87,0.01, clean-room*sanitize-robot*open-door*,,80.00,0.60
33,Baseline,12.01,sanitize-robot,0.10,0.01,SanitizationRoom,true,None,Cleaner,0.60,0.01, clean-room*sanitize-robot*open-door*,,80.00,0.28
33,Baseline,12.01,move-furniture,0.10,0.01,RoomA,true,None,Robot,0.90,0.01, move-furniture*,,120.00,0.73
33,Baseline,12.01,move-furniture,0.01,0.09,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,80.00,0.66
33,Baseline,12.01,clean-room,0.01,0.01,RoomB,false,Low Battery,Cleaner,0.28,0.01, clean-room*sanitize-robot*open-door*,,80.00,-0.00
33,Baseline,12.01,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.92
33,Baseline,12.01,clean-room,0.06,0.01,RoomA,false,Skill Failure,Cleaner,0.92,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.92
33,Baseline,12.01,open-door,0.01,0.09,RoomA,true,None,Cleaner,1.00,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.88
33,Baseline,12.01,clean-room,0.03,0.01,RoomA,true,None,Cleaner,0.88,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.83
33,Baseline,12.01,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.83,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.61
33,Baseline,12.01,move-furniture,0.30,0.01,RoomA,true,None,Robot,1.00,0.02, move-furniture*,,110.00,0.65
33,Baseline,12.01,move-furniture,0.15,0.01,RoomA,true,None,Robot,0.70,0.01, move-furniture*,,110.00,0.50
33,Baseline,12.01,clean-room,0.03,0.01,RoomB,true,None,Cleaner,0.61,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.38
33,Baseline,12.01,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.38,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.11
33,Baseline,12.01,move-furniture,0.30,0.01,RoomB,false,Skill Failure,Robot,0.65,0.02, move-furniture*,,110.00,0.65
33,Baseline,12.01,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,100.00,0.86
33,Baseline,12.01,move-furniture,0.30,0.01,RoomB,true,Skill Failure,Robot,0.65,0.02, move-furniture*,,110.00,0.33
33,Baseline,12.01,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.53,0.03, clean-room*sanitize-robot*open-door*,,100.00,0.21
33,Baseline,12.01,move-furniture,3072577081026628125341825516961792.00,0.00,RoomA,false,Skill Not Found,Robot,1.00,0.01, none*,,80.00,1.00
33,Baseline,12.01,open-door,0.01,0.12,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.55
33,Baseline,12.01,move-furniture,3072577081026628125341825516961792.00,0.00,RoomA,true,Skill Not Found,Robot,1.00,0.01, none*,,80.00,0.35
33,Baseline,12.01,move-furniture,0.10,0.01,RoomA,true,None,Robot,1.00,0.04, move-furniture*,,120.00,0.36
33,Baseline,12.01,sanitize-robot,0.06,0.01,SanitizationRoom,true,None,Cleaner,0.44,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.35
33,Baseline,12.01,move-furniture,0.01,0.01,RoomA,false,Low Battery,Robot,0.35,0.05, move-furniture*,,150.00,-0.00
33,Baseline,12.01,open-door,0.10,0.01,RoomA,true,None,Cleaner,0.80,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.76
33,Baseline,12.01,clean-room,0.01,0.03,RoomA,true,None,Cleaner,0.76,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.60
33,Baseline,12.01,sanitize-robot,0.01,0.05,SanitizationRoom,true,None,Cleaner,0.60,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.39
33,Baseline,12.01,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.90,0.01, move-furniture*,,110.00,0.79
33,Baseline,12.01,move-furniture,0.05,0.01,RoomA,true,None,Robot,1.00,0.02, move-furniture*,,100.00,0.77
33,Baseline,12.01,clean-room,0.01,0.03,RoomB,true,None,Cleaner,0.39,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.18
33,Baseline,12.01,sanitize-robot,0.01,0.05,SanitizationRoom,false,Low Battery,Cleaner,0.18,0.01, clean-room*sanitize-robot*open-door*,,150.00,-0.00
33,Baseline,12.01,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.95
33,Baseline,12.01,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.95,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.87
33,Baseline,12.01,sanitize-robot,0.75,0.01,SanitizationRoom,false,Skill Failure,Cleaner,0.87,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.87
34,Baseline,0.00,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.05, clean-room*sanitize-robot*open-door*,,110.00,0.75
34,Baseline,0.00,clean-room,0.10,0.01,RoomA,false,Low Battery,Cleaner,0.75,0.05, clean-room*sanitize-robot*open-door*,,110.00,-0.00
34,Baseline,0.00,open-door,0.01,0.07,RoomA,true,None,Cleaner,1.00,0.04, clean-room*none*open-door*,,100.00,0.76
34,Baseline,0.00,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.76,0.04, clean-room*none*open-door*,,100.00,0.57
34,Baseline,0.00,sanitize-robot,1195203331650403189695186389172224.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.57,0.04, clean-room*none*open-door*,,100.00,0.57
34,Baseline,0.00,open-door,0.01,0.01,RoomA,true,None,Cleaner,1.00,0.05, clean-room*none*open-door*,,100.00,0.89
34,Baseline,0.00,clean-room,0.10,0.01,RoomA,false,Skill Failure,Cleaner,0.89,0.05, clean-room*none*open-door*,,100.00,0.89
34,Baseline,0.00,open-door,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.03, none*none*none*,,80.00,1.00
34,Baseline,0.00,open-door,0.06,0.01,RoomA,true,None,Cleaner,0.90,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.87
34,Baseline,0.00,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.87,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.72
34,Baseline,0.00,sanitize-robot,0.02,0.01,SanitizationRoom,true,None,Cleaner,0.72,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.55
34,Baseline,0.00,move-furniture,0.10,0.01,RoomA,false,Skill Failure,Robot,1.00,0.05, move-furniture*,,110.00,1.00
34,Baseline,0.00,open-door,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,1.00,0.05, clean-room*sanitize-robot*none*,,120.00,1.00
34,Baseline,0.00,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.80,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.75
34,Baseline,0.00,move-furniture,0.10,0.01,RoomA,true,Skill Failure,Robot,1.00,0.05, move-furniture*,,110.00,0.05
34,Baseline,0.00,sanitize-robot,0.01,0.07,SanitizationRoom,true,None,Cleaner,0.51,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.39
34,Baseline,0.00,move-furniture,0.05,0.01,RoomA,false,Low Battery,Robot,0.05,0.05, move-furniture*,,100.00,-0.01
34,Baseline,0.00,open-door,0.03,0.01,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.82
34,Baseline,0.00,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.82,0.04, clean-room*sanitize-robot*open-door*,,100.00,0.03
34,Baseline,0.00,sanitize-robot,0.06,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.03,0.04, clean-room*sanitize-robot*open-door*,,100.00,-0.01
34,Baseline,0.00,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.80,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.75
34,Baseline,0.00,clean-room,0.10,0.01,RoomA,true,None,Cleaner,0.75,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.55
34,Baseline,0.00,sanitize-robot,0.02,0.01,SanitizationRoom,true,None,Cleaner,0.55,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.29
34,Baseline,0.00,move-furniture,0.05,0.01,RoomA,true,None,Robot,0.60,0.01, move-furniture*,,150.00,0.46
34,Baseline,0.00,move-furniture,0.01,0.03,RoomA,true,None,Robot,0.90,0.01, move-furniture*,,110.00,0.70
34,Baseline,0.00,clean-room,0.10,0.01,RoomB,true,None,Cleaner,0.29,0.01, clean-room*sanitize-robot*open-door*,,100.00,0.01
34,Baseline,0.00,sanitize-robot,0.02,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.01,0.01, clean-room*sanitize-robot*open-door*,,100.00,-0.00
34,Baseline,0.00,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.05, clean-room*none*open-door*,,120.00,0.82
34,Baseline,0.00,clean-room,0.01,0.07,RoomA,false,Low Battery,Cleaner,0.82,0.05, clean-room*none*open-door*,,120.00,-0.01
34,Baseline,0.00,open-door,0.01,0.01,RoomA,true,None,Cleaner,0.60,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.56
34,Baseline,0.00,clean-room,0.06,0.01,RoomA,true,None,Cleaner,0.56,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.54
34,Baseline,0.00,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.54,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.37
34,Baseline,0.00,move-furniture,0.01,0.12,RoomA,false,Low Battery,Robot,1.00,0.05, move-furniture*,,100.00,-0.01
34,Baseline,0.00,open-door,0.01,0.09,RoomA,true,None,Cleaner,0.70,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.58
34,Baseline,0.00,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.58,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.40
34,Baseline,0.00,sanitize-robot,0.01,0.07,SanitizationRoom,true,None,Cleaner,0.40,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.13
34,Baseline,0.00,move-furniture,0.05,0.01,RoomA,true,None,Robot,0.90,0.01, move-furniture*,,150.00,0.86
34,Baseline,0.00,move-furniture,0.10,0.01,RoomA,true,None,Robot,1.00,0.03, move-furniture*,,150.00,0.88
34,Baseline,0.00,clean-room,0.01,0.01,RoomB,false,Low Battery,Cleaner,0.13,0.01, clean-room*sanitize-robot*open-door*,,120.00,-0.00
34,Baseline,0.00,open-door,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.60,0.01, clean-room*sanitize-robot*none*,,120.00,0.60
34,Baseline,0.00,open-door,0.75,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.91
34,Baseline,0.00,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.91,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.59
34,Baseline,0.00,sanitize-robot,0.01,0.03,SanitizationRoom,true,None,Cleaner,0.59,0.02, clean-room*sanitize-robot*open-door*,,100.00,0.06
34,Baseline,0.00,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.70,0.01, move-furniture*,,120.00,0.53
34,Baseline,0.00,move-furniture,0.01,0.01,RoomA,true,None,Robot,0.60,0.01, move-furniture*,,80.00,0.34
34,Baseline,0.00,clean-room,0.01,0.07,RoomB,false,Low Battery,Cleaner,0.06,0.02, clean-room*sanitize-robot*open-door*,,100.00,-0.01
34,Baseline,0.00,open-door,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.60,0.01, clean-room*sanitize-robot*open-door*,,80.00,0.60
34,Baseline,0.00,open-door,0.03,0.01,RoomA,true,None,Cleaner,0.70,0.01, none*sanitize-robot*open-door*,,80.00,0.63
34,Baseline,0.00,clean-room,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.63,0.01, none*sanitize-robot*open-door*,,80.00,0.63
34,Baseline,0.00,open-door,0.06,0.01,RoomA,true,None,Cleaner,0.80,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.78
34,Baseline,0.00,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.78,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.57
34,Baseline,0.00,sanitize-robot,0.03,0.01,SanitizationRoom,true,None,Cleaner,0.57,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.40
34,Baseline,0.00,move-furniture,0.20,0.01,RoomA,false,Skill Failure,Robot,0.80,0.01, move-furniture*,,100.00,0.80
34,Baseline,0.00,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.03, none*sanitize-robot*open-door*,,110.00,0.88
34,Baseline,0.00,clean-room,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.88,0.03, none*sanitize-robot*open-door*,,110.00,0.88
34,Baseline,0.00,open-door,0.01,0.05,RoomA,true,None,Cleaner,1.00,0.01, none*sanitize-robot*open-door*,,150.00,0.94
34,Baseline,0.00,clean-room,1195203331650403189695186389172224.00,0.00,RoomA,false,Skill Not Found,Cleaner,0.94,0.01, none*sanitize-robot*open-door*,,150.00,0.94
34,Baseline,0.00,open-door,0.02,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*sanitize-robot*open-door*,,150.00,0.95
34,Baseline,0.00,clean-room,0.01,0.05,RoomA,true,None,Cleaner,0.95,0.03, clean-room*sanitize-robot*open-door*,,150.00,0.50
34,Baseline,0.00,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.50,0.03, clean-room*sanitize-robot*open-door*,,150.00,-0.00
34,Baseline,0.00,move-furniture,0.01,0.09,RoomA,true,None,Robot,1.00,0.03, move-furniture*,,110.00,0.41
34,Baseline,0.00,move-furniture,0.15,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,80.00,0.74
34,Baseline,0.00,clean-room,0.01,0.05,RoomB,false,Low Battery,Cleaner,-0.00,0.03, clean-room*sanitize-robot*open-door*,,150.00,-0.00
34,Baseline,0.00,open-door,0.03,0.01,RoomA,true,None,Cleaner,0.80,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.77
34,Baseline,0.00,clean-room,0.01,0.05,RoomA,true,None,Cleaner,0.77,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.48
34,Baseline,0.00,sanitize-robot,0.02,0.01,SanitizationRoom,true,None,Cleaner,0.48,0.01, clean-room*sanitize-robot*open-door*,,110.00,0.25
34,Baseline,0.00,move-furniture,0.10,0.01,RoomA,true,None,Robot,0.70,0.01, move-furniture*,,110.00,0.51
34,Baseline,0.00,move-furniture,0.20,0.01,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,100.00,0.80
34,Baseline,0.00,clean-room,0.01,0.05,RoomB,false,Low Battery,Cleaner,0.25,0.01, clean-room*sanitize-robot*open-door*,,110.00,-0.00
34,Baseline,0.00,open-door,0.01,0.12,RoomA,true,None,Cleaner,1.00,0.05, clean-room*sanitize-robot*open-door*,,80.00,0.62
34,Baseline,0.00,clean-room,0.01,0.07,RoomA,true,None,Cleaner,0.62,0.05, clean-room*sanitize-robot*open-door*,,80.00,0.23
34,Baseline,0.00,sanitize-robot,0.03,0.01,SanitizationRoom,false,Low Battery,Cleaner,0.23,0.05, clean-room*sanitize-robot*open-door*,,80.00,-0.00
34,Baseline,0.00,open-door,0.01,0.12,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,120.00,0.74
34,Baseline,0.00,clean-room,0.10,0.01,RoomA,false,Skill Failure,Cleaner,0.74,0.04, clean-room*sanitize-robot*open-door*,,120.00,0.74
34,Baseline,0.00,open-door,0.01,0.03,RoomA,true,None,Cleaner,1.00,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.90
34,Baseline,0.00,clean-room,0.03,0.01,RoomA,true,None,Cleaner,0.90,0.04, clean-room*sanitize-robot*open-door*,,150.00,0.46
34,Baseline,0.00,sanitize-robot,0.01,0.05,SanitizationRoom,false,Low Battery,Cleaner,0.46,0.04, clean-room*sanitize-robot*open-door*,,150.00,-0.00
34,Baseline,0.00,open-door,0.01,0.07,RoomA,false,Skill Failure,Cleaner,1.00,0.05, clean-room*sanitize-robot*open-door*,,100.00,1.00
34,Baseline,0.00,open-door,0.06,0.01,RoomA,true,None,Cleaner,0.90,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.79
34,Baseline,0.00,clean-room,0.75,0.01,RoomA,false,Skill Failure,Cleaner,0.79,0.01, clean-room*sanitize-robot*open-door*,,150.00,0.79
34,Baseline,0.00,open-door,0.10,0.01,RoomA,true,None,Cleaner,1.00,0.03, clean-room*none*open-door*,,100.00,0.91
34,Baseline,0.00,clean-room,0.03,0.01,RoomA,true,None,Cleaner,0.91,0.03, clean-room*none*open-door*,,100.00,0.72
34,Baseline,0.00,sanitize-robot,1195203331650403189695186389172224.00,0.00,SanitizationRoom,false,Skill Not Found,Cleaner,0.72,0.03, clean-room*none*open-door*,,100.00,0.72
34,Baseline,0.00,open-door,0.03,0.01,RoomA,true,None,Cleaner,0.90,0.01, clean-room*sanitize-robot*open-door*,,80.00,0.87
34,Baseline,0.00,clean-room,0.01,0.01,RoomA,true,None,Cleaner,0.87,0.01, clean-room*sanitize-robot*open-door*,,80.00,0.60
34,Baseline,0.00,sanitize-robot,0.10,0.01,SanitizationRoom,true,None,Cleaner,0.60,0.01, clean-room*sanitize-robot*open-door*,,80.00,0.28
34,Baseline,0.00,move-furniture,0.10,0.01,RoomA,true,None,Robot,0.90,0.01, move-furniture*,,120.00,0.73
34,Baseline,0.00,move-furniture,0.01,0.09,RoomA,true,None,Robot,1.00,0.01, move-furniture*,,80.00,0.66
34,Baseline,0.00,clean-room,0.01,0.01,RoomB,false,Low Battery,Cleaner,0.28,0.01, clean-room*sanitize-robot*open-door*,,80.00,-0.00
34,Baseline,0.00,open-door,0.06,0.01,RoomA,true,None,Cleaner,1.00,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.92
34,Baseline,0.00,clean-room,0.06,0.01,RoomA,false,Skill Failure,Cleaner,0.92,0.02, clean-room*sanitize-robot*open-door*,,120.00,0.92
34,Baseline,0.00,open-door,0.01,0.09,RoomA,true,None,Cleaner,1.00,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.88
34,Baseline,0.00,clean-room,0.03,0.01,RoomA,true,None,Cleaner,0.88,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.83
34,Baseline,0.00,sanitize-robot,0.01,0.01,SanitizationRoom,true,None,Cleaner,0.83,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.61
34,Baseline,0.00,move-furniture,0.30,0.01,RoomA,true,None,Robot,1.00,0.02, move-furniture*,,110.00,0.65
34,Baseline,0.00,move-furniture,0.15,0.01,RoomA,true,None,Robot,0.70,0.01, move-furniture*,,110.00,0.50
34,Baseline,0.00,clean-room,0.03,0.01,RoomB,true,None,Cleaner,0.61,0.01, clean-room*sanitize-robot*open-door*,,120.00,0.38
